reaction,split,not_high_yielding,high_yielding
"(2r)-3-[[(3-acetyl-1h-pyrazole-5-carbonyl)amino]-[[4-(5-chloro-2-fluorophenyl)phenyl]methyl]amino]-2-hydroxypropanoic acid and chloromethyl (2s)-3-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]butanoate react together in the presence of 1,4-dioxane, acetonitrile, propan-2-one, n,n-diethylethanamine, chlorane to produce (2r)-3-[[[5-acetyl-2-[[(2s)-2-amino-3-methylbutanoyl]oxymethyl]pyrazole-3-carbonyl]amino]-[[4-(5-chloro-2-fluorophenyl)phenyl]methyl]amino]-2-hydroxypropanoic acid.",train,0,1
"2-[[methoxy-[[3-(2-methylpropyl)-2,5-dioxopyrrol-1-yl]methyl]phosphoryl]methyl]-4-methyl-n-[(2s)-4-methyl-1-(methylamino)-1-oxopentan-2-yl]pentanamide reacts in the presence of 2,2,2-trifluoroacetic acid to produce [4-methyl-2-[[(2s)-4-methyl-1-(methylamino)-1-oxopentan-2-yl]carbamoyl]pentyl]-[[3-(2-methylpropyl)-2,5-dioxopyrrol-1-yl]methyl]phosphinic acid.",train,1,0
"N-[4-(2-tert-butylsilyloxypropan-2-yl)-1,3-thiazol-2-yl]-6-methyl-3-(pyrimidin-5-ylamino)pyridine-2-carboxamide reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid, carbonate, sodium(1+) to produce n-[4-(hydroxymethyl)-1,3-thiazol-2-yl]-6-methyl-3-(pyrimidin-5-ylamino)pyridine-2-carboxamide.",train,1,0
"Methyl (5s)-7,9-dimethyl-5-[(2-methyltetrazol-5-yl)amino]-2,3,4,5-tetrahydro-1-benzazepine-1-carboxylate reacts in the presence of ethanol, sodium(1+), hydroxide to produce (5s)-7,9-dimethyl-n-(2-methyltetrazol-5-yl)-2,3,4,5-tetrahydro-1h-1-benzazepin-5-amine.",train,0,1
"Methyl n-[6-[4-[5-[(4-fluorophenyl)methyl]-6-methylpyrimidin-4-yl]-3,5-dihydro-2h-1,4-benzoxazepin-7-yl]-1h-benzimidazol-2-yl]carbamate reacts in the presence of methanol, chlorane, potassium(1+), hydroxide to produce 6-[4-[5-[(4-fluorophenyl)methyl]-6-methylpyrimidin-4-yl]-3,5-dihydro-2h-1,4-benzoxazepin-7-yl]-1h-benzimidazol-2-amine.",train,1,0
"Methanol and methyl n-[5-[4-[5-[(4-fluorophenyl)methyl]pyrimidin-4-yl]-3,5-dihydro-2h-1,4-benzoxazepin-7-yl]-1h-imidazo[4,5-b]pyridin-2-yl]carbamate react together in the presence of potassium(1+), hydroxide to produce 5-[4-[5-[(4-fluorophenyl)methyl]-6-methylpyrimidin-4-yl]-3,5-dihydro-2h-1,4-benzoxazepin-7-yl]-1h-imidazo[4,5-b]pyridin-2-amine.",train,1,0
"Tert-butyl 2-[(3-acetylsulfanyl-2-methylpropanoyl)-cyclobutylamino]acetate reacts in the presence of iodo(trimethyl)silane, dichloromethane to produce 2-[(3-acetylsulfanyl-2-methylpropanoyl)-cyclobutylamino]acetic acid.",train,0,1
"Tert-butyl n-[6-[6-[bis[(2-methylpropan-2-yl)oxycarbonyl]amino]-5-methylpyrazin-2-yl]imidazo[1,2-a]pyrazin-8-yl]-n-[3-[2-(oxan-2-yloxy)ethoxy]-4-[4-(oxetan-3-yl)piperazin-1-yl]phenyl]carbamate reacts in the presence of methanol, dichloromethane, oxidane, 2,2,2-trifluoroacetic acid to produce 2-[5-[[6-(6-amino-5-methylpyrazin-2-yl)imidazo[1,2-a]pyrazin-8-yl]amino]-2-[4-(oxetan-3-yl)piperazin-1-yl]phenoxy]ethanol.",train,1,0
"Methyl n-[(2s)-2-[2-(1,3-dioxolan-2-yl)-4-methoxyphenyl]-2-naphthalen-2-ylethyl]carbamate reacts in the presence of 1,4-dioxane, ethanol, chlorane, 2,2,2-trifluoroacetic acid, palladium to produce methyl (4s)-7-methoxy-4-naphthalen-2-yl-3,4-dihydro-1h-isoquinoline-2-carboxylate.",train,1,0
"Tert-butyl (3s)-n-carbamoyl-3-[[(2s)-4-methyl-2-[[2-(naphthalen-1-ylamino)acetyl]amino]pentanoyl]amino]-4-oxobutanehydrazonate reacts in the presence of anisole, dichloromethane, 2,2,2-trifluoroacetic acid to produce (2s)-n-[(2s)-4-(2-carbamoylhydrazinyl)-1,4-dioxobutan-2-yl]-4-methyl-2-[[2-(naphthalen-1-ylamino)acetyl]amino]pentanamide.",train,0,1
"Tert-butyl 3-[[(2,4-dichlorophenyl)methyl-(3-hydroxy-3-methylbutyl)amino]methyl]azetidine-1-carboxylate reacts in the presence of anisole, dichloromethane, 2,2,2-trifluoroacetic acid to produce 4-[azetidin-3-ylmethyl-[(2,4-dichlorophenyl)methyl]amino]-2-methylbutan-2-ol.",train,0,1
"(2r)-6-[6-(ethoxymethyl)-4-methyl-1,3-dioxo-7,8-dihydropurino[7,8-a]imidazol-2-yl]-2-methylhexanenitrile reacts in the presence of ethanol, chlorane to produce (2r)-2-methyl-6-(4-methyl-1,3-dioxo-7,8-dihydro-6h-purino[7,8-a]imidazol-2-yl)hexanenitrile.",train,1,0
"Tert-butyl 4-[3-[[1-(tert-butylamino)-1-oxo-3-(4-phenylmethoxyphenyl)propan-2-yl]amino]-2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-oxopropyl]imidazole-1-carboxylate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 2-[[2-amino-3-(1h-imidazol-5-yl)propanoyl]amino]-n-tert-butyl-3-(4-phenylmethoxyphenyl)propanamide.",train,0,1
"Tert-butyl n-(5-benzyl-6-methoxypyridin-3-yl)-n-methylcarbamate reacts in the presence of ethyl acetate, chlorane to produce 5-benzyl-6-methoxy-n-methylpyridin-3-amine.",train,1,0
"(2s)-n-(2-fluoro-4-iodophenyl)-4,4-dimethyl-2-[(4r)-4-[4-[2-[(2-methylpropan-2-yl)oxy]ethoxy]phenyl]-2,5-dioxoimidazolidin-1-yl]pentanamide reacts in the presence of methanol, iodo(trimethyl)silane, dichloromethane to produce (2s)-n-(2-fluoro-4-iodophenyl)-2-[(4r)-4-[4-(2-hydroxyethoxy)phenyl]-2,5-dioxoimidazolidin-1-yl]-4,4-dimethylpentanamide.",train,1,0
"Methyl (3ar,4r,5r,6as)-4-[(2s,3r,4s,5r,6r)-5-[(2s,3r,4s,5r,6r)-6-methyl-3,4,5-tris(phenylmethoxy)oxan-2-yl]oxy-3,4-bis(phenylmethoxy)-6-(phenylmethoxymethyl)oxan-2-yl]oxy-5-phenylmethoxy-3,3a,4,5,6,6a-hexahydrocyclopenta[c][1,2]oxazole-1-carboxylate reacts in the presence of methanol, chloride, potassium(1+), azanium, hydroxide to produce (3ar,4r,5r,6as)-4-[(2s,3r,4s,5r,6r)-5-[(2s,3r,4s,5r,6r)-6-methyl-3,4,5-tris(phenylmethoxy)oxan-2-yl]oxy-3,4-bis(phenylmethoxy)-6-(phenylmethoxymethyl)oxan-2-yl]oxy-5-phenylmethoxy-3,3a,4,5,6,6a-hexahydro-1h-cyclopenta[c][1,2]oxazole.",train,0,1
"Methyl n-[2-chloro-4-(trifluoromethyl)phenyl]-n-[1-[4-(trifluoromethyl)phenyl]tetrazol-5-yl]carbamate reacts in the presence of methanol, chlorane, potassium(1+), hydroxide to produce n-[2-chloro-4-(trifluoromethyl)phenyl]-1-[4-(trifluoromethyl)phenyl]tetrazol-5-amine.",train,0,1
"Tert-butyl n-hydroxycarbamate and 1-(chloromethyl)-4-methoxybenzene react together in the presence of ethoxyethane, chlorane, hydride, sodium(1+) to produce o-[(4-methoxyphenyl)methyl]hydroxylamine.",train,1,0
"Methyl n-(2-methyl-3-oxo-4,5-dihydro-1h-2-benzazepin-4-yl)carbamate reacts in the presence of ethyl acetate, iodo(trimethyl)silane, dichloromethane to produce 4-amino-2-methyl-4,5-dihydro-1h-2-benzazepin-3-one.",train,1,0
"Ethyl n-[5-[3-(2,4-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]pyridin-2-yl]carbamate reacts in the presence of propan-2-ol, potassium(1+), hydroxide to produce 3-(6-aminopyridin-3-yl)-2-(2,4-difluorophenyl)-1-(1,2,4-triazol-1-yl)butan-2-ol.",train,0,1
Methyl 2-[2-[2-[(2-methylpropan-2-yl)oxycarbonyl]hydrazinyl]ethoxy]-2-phenylacetate reacts in the presence of oxidane to produce 4-amino-2-phenylmorpholin-3-one.,train,0,1
"1-o-tert-butyl 2-o-ethyl 7-[cyclopropyl(pyridin-2-ylsulfonyl)amino]-5-(2-methoxyethoxy)-2,3-dihydroindole-1,2-dicarboxylate reacts in the presence of ethyl acetate, chlorane to produce ethyl 7-[cyclopropyl(pyridin-2-ylsulfonyl)amino]-5-(2-methoxyethoxy)-2,3-dihydro-1h-indole-2-carboxylate.",train,0,1
"Methyl 5-methoxybenzo[b][1]benzazepine-11-carboxylate reacts in the presence of oxidane, sodium(1+), hydroxide to produce 5-methoxy-11h-benzo[b][1]benzazepine.",train,0,1
"5-[(2r)-2-(2-chloro-5-fluoropyridin-3-yl)pyrrolidin-1-yl]-n-[2-[(2-methylpropan-2-yl)oxy]ethoxy]pyrazolo[1,5-a]pyrimidine-3-carboxamide reacts in the presence of methanol, chlorane to produce 5-[(2r)-2-(2-chloro-5-fluoropyridin-3-yl)pyrrolidin-1-yl]-n-(2-hydroxyethoxy)pyrazolo[1,5-a]pyrimidine-3-carboxamide.",train,0,1
"[(1s)-1-(3-chlorophenyl)-3-nitroso-3-oxopropyl] carbamate reacts in the presence of methanol, (1s)-1-(3-chlorophenyl)ethane-1,2-diol to produce (3s)-3-(3-chlorophenyl)-3-hydroxy-n-oxopropanamide.",train,1,0
"Tert-butyl (3r)-3-[benzyl-[(2r)-3-hydroxy-1-methoxy-1-oxopropan-2-yl]carbamoyl]morpholine-4-carboxylate reacts in the presence of cyclohexane, ethyl acetate, methanol, dichloromethane, 2,2,2-trifluoroacetic acid, hydrogen carbonate, sodium(1+) to produce (7r,9ar)-8-benzyl-7-(hydroxymethyl)-3,4,7,9a-tetrahydro-1h-pyrazino[2,1-c][1,4]oxazine-6,9-dione.",train,1,0
"Adamantan-1-ol and 4-bromobenzenethiol react together in the presence of oxidane, 2,2,2-trifluoroacetic acid, hydrogen carbonate, sodium(1+) to produce 1-(4-bromophenyl)sulfanyladamantane.",train,0,1
"Tert-butyl n-[5-(3-hydroxyprop-1-ynyl)-3-(5-phenyl-1,3,4-oxadiazol-2-yl)pyrazin-2-yl]-n-[(2-methylpropan-2-yl)oxycarbonyl]carbamate reacts in the presence of 1,4-dioxane, methanol, chlorane to produce 3-[5-amino-6-(5-phenyl-1,3,4-oxadiazol-2-yl)pyrazin-2-yl]prop-2-yn-1-ol.",train,0,1
"Tert-butyl 9-[2-(methylamino)-2-oxoethyl]-3,4-dihydro-1h-pyrido[3,4-b]indole-2-carboxylate reacts in the presence of anisole, dichloromethane, 2,2,2-trifluoroacetic acid to produce n-methyl-2-(1,2,3,4-tetrahydropyrido[3,4-b]indol-9-yl)acetamide.",train,0,1
"Tert-butyl 3-[6-[4-[(2-methylpropan-2-yl)oxycarbonylamino]piperidin-1-yl]pyrazin-2-yl]-5-nitroindole-1-carboxylate reacts in the presence of methanol, chlorane to produce 1-[6-(5-nitro-1h-indol-3-yl)pyrazin-2-yl]piperidin-4-amine.",train,1,0
Methyl 5-[4-[n-[(2-methylpropan-2-yl)oxycarbonyl]-3-nitroanilino]pyridin-2-yl]-1h-pyrrole-3-carboxylate reacts in the presence of toluene to produce methyl 5-[4-(3-nitroanilino)pyridin-2-yl]-1h-pyrrole-3-carboxylate.,train,1,0
"Tert-butyl n-[2-[(3-butyl-5-tert-butyl-1,3,4-thiadiazol-2-ylidene)carbamoyl]-4-(trifluoromethyl)phenyl]-n-[(z)-(6-methylpyridin-2-yl)methylideneamino]carbamate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce n-(3-butyl-5-tert-butyl-1,3,4-thiadiazol-2-ylidene)-2-[(2z)-2-[(6-methylpyridin-2-yl)methylidene]hydrazinyl]-5-(trifluoromethyl)benzamide.",train,1,0
"Tert-butyl n-[(e)-5-(6-amino-5-methylpyridin-3-yl)pent-4-en-2-yl]carbamate reacts in the presence of anisole, 2,2,2-trifluoroacetic acid to produce 3-methyl-5-[(e)-4-(methylamino)pent-1-enyl]pyridin-2-amine.",train,1,0
"Tert-butyl 2-[(3-acetylsulfanyl-2-methylpropanoyl)-cyclohexylamino]acetate reacts in the presence of iodo(trimethyl)silane, dichloromethane, oxidane, hydrogen carbonate, sodium(1+) to produce 2-[(3-acetylsulfanyl-2-methylpropanoyl)-cyclohexylamino]acetic acid.",train,0,1
"Tert-butyl n-[5-acetyl-3-[[2-(4-fluorophenyl)-2-hydroxyethyl]-methylsulfamoyl]thiophen-2-yl]-n-methylcarbamate reacts in the presence of 2,2,2-trifluoroacetic acid to produce 5-acetyl-n-[2-(4-fluorophenyl)-2-hydroxyethyl]-n-methyl-2-(methylamino)thiophene-3-sulfonamide.",train,0,1
"(2r)-3-[[4-(4-indol-1-ylphenyl)phenyl]methylsulfanyl]-2-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]propanoate and hydrogen carbonate react together in the presence of iodo(trimethyl)silane, dichloromethane, sodium(1+) to produce methyl (2r)-2-amino-3-[[4-(4-indol-1-ylphenyl)phenyl]methylsulfanyl]propanoate.",train,0,1
"Tert-butyl n-[1-[4-(6-chloro-5-nitro-3-phenylpyridin-2-yl)phenyl]cyclobutyl]carbamate and methyl 2-(methylamino)acetate react together in the presence of n,n-diethylethanamine, methanol, chlorane to produce 6-[4-(1-aminocyclobutyl)phenyl]-4-methyl-7-phenyl-1,3-dihydropyrido[2,3-b]pyrazin-2-one.",train,1,0
"Benzyl n-[(2r)-1-(2,2-dimethoxyethylamino)-3-methyl-1-oxobutan-2-yl]carbamate reacts in the presence of oxidane, 2,2,2-trifluoroacetic acid, carbonate, sodium(1+) to produce benzyl (3r)-2-oxo-3-propan-2-yl-1,3-dihydropyrazine-4-carboxylate.",train,0,1
"Butyl n-[2-(2-methylpropanoylamino)-4-thiophen-2-ylphenyl]carbamate reacts in the presence of 1,4-dioxane, methanol, chlorane to produce n-(2-amino-5-thiophen-2-ylphenyl)-2-methylpropanamide.",train,1,0
"N-[2-(4-chlorophenoxy)propoxy]propan-2-imine reacts in the presence of oxidane, 2,2,2-trifluoroacetic acid to produce o-[2-(4-chlorophenoxy)propyl]hydroxylamine.",train,0,1
"Tert-butyl n-[[3-(2,2,2-trichloroacetyl)imidazo[1,2-a]pyridin-5-yl]methyl]-n-[4-[2-(trifluoromethylsulfonylamino)ethyl]phenyl]carbamate reacts in the presence of iodo(trimethyl)silane, chloroform, hydrogen carbonate, sodium(1+) to produce 1,1,1-trifluoro-n-[2-[4-(5-oxo-2,6,12-triazatricyclo[6.3.1.04,12]dodeca-1,3,8,10-tetraen-6-yl)phenyl]ethyl]methanesulfonamide.",train,1,0
"Ethyl n-[5-phenyl-1-(4-sulfamoylphenyl)pyrazol-3-yl]carbamate reacts in the presence of ethanol, oxidane, sodium(1+), hydroxide to produce 4-(3-amino-5-phenylpyrazol-1-yl)benzenesulfonamide.",train,0,1
"Tert-butyl 4-[2-(methoxymethoxy)phenyl]-2,2-dimethyl-5-oxopiperazine-1-carboxylate reacts in the presence of n,n-diethylethanamine, iodo(trimethyl)silane, dichloromethane, hydrogen carbonate, sodium(1+) to produce 1-[2-(methoxymethoxy)phenyl]-5,5-dimethylpiperazin-2-one.",train,0,1
"2-chloro-2-methoxycarbonylcyclopropane-1-carboxylic acid and fluoride react together in the presence of oxidane, sodium(1+), sodium, hydroxide to produce methyl 1-chloro-2-fluorocyclopropane-1-carboxylate.",train,0,1
"Tert-butyl n-[4-(2,2,3,3,3-pentafluoropropanoylamino)butyl]-n-[[3-(2,2,2-trichloroacetyl)imidazo[1,2-a]pyridin-5-yl]methyl]carbamate reacts in the presence of ethanol, chlorane to produce 2,2,3,3,3-pentafluoro-n-[4-(5-oxo-2,6,12-triazatricyclo[6.3.1.04,12]dodeca-1,3,8,10-tetraen-6-yl)butyl]propanamide.",train,1,0
"Ethyl n-(1,3,4-thiadiazol-2-ylcarbamothioyl)carbamate reacts in the presence of sodium(1+), hydroxide to produce 1,3,4-thiadiazol-2-ylthiourea.",train,0,1
"[(2r)-1-diphenylphosphanyl-3-[(2-methylpropan-2-yl)oxy]propan-2-yl]-diphenylphosphane reacts in the presence of 2,2,2-trifluoroacetic acid to produce (2r)-2,3-bis(diphenylphosphanyl)propan-1-ol.",train,0,1
"Tert-butyl (15s)-9-amino-15-methyl-8,11,13,16-tetrazatetracyclo[8.6.0.02,7.012,16]hexadeca-1(10),2,4,6,8,11-hexaene-13-carboxylate reacts in the presence of ethanol, chlorane, chloroform to produce (15s)-15-methyl-8,11,13,16-tetrazatetracyclo[8.6.0.02,7.012,16]hexadeca-1(10),2,4,6,8,11-hexaen-9-amine.",train,1,0
"Methyl 5-[1-[1-(4-methoxy-2-methylphenyl)-6-methyl-2,3-dihydropyrrolo[2,3-b]pyridin-4-yl]pyrazol-3-yl]-1,1-dioxo-1,2,5-thiadiazolidine-2-carboxylate reacts in the presence of methanol, dichloromethane, hydrogen carbonate, sodium(1+), hydroxide to produce 2-[1-[1-(4-methoxy-2-methylphenyl)-6-methyl-2,3-dihydropyrrolo[2,3-b]pyridin-4-yl]pyrazol-3-yl]-1,2,5-thiadiazolidine 1,1-dioxide.",train,0,1
"Tert-butyl n-[(3r)-piperidin-3-yl]carbamate and 2-[[3-(5-bromo-6-fluoropyridin-2-yl)-5-pyridin-3-ylpyrazolo[3,4-c]pyridin-1-yl]methoxy]ethyl-trimethylsilane react together to produce (3r)-1-[3-bromo-6-(5-pyridin-3-yl-1h-pyrazolo[3,4-c]pyridin-3-yl)pyridin-2-yl]piperidin-3-amine.",train,1,0
"Tert-butyl n-[[3-(2,2,2-trichloroacetyl)imidazo[1,2-a]pyridin-5-yl]methyl]-n-[5-(trifluoromethylsulfonylamino)pentyl]carbamate reacts in the presence of iodo(trimethyl)silane, chloroform, hydrogen carbonate, sodium(1+) to produce 1,1,1-trifluoro-n-[5-(5-oxo-2,6,12-triazatricyclo[6.3.1.04,12]dodeca-1,3,8,10-tetraen-6-yl)pentyl]methanesulfonamide.",train,1,0
"Tert-butyl n-[[2-ethyl-3-(2,2,2-trichloroacetyl)imidazo[1,2-a]pyridin-5-yl]methyl]-n-[5-(trifluoromethylsulfonylamino)pentyl]carbamate reacts in the presence of iodo(trimethyl)silane, chloroform, hydrogen carbonate, sodium(1+) to produce n-[5-(3-ethyl-5-oxo-2,6,12-triazatricyclo[6.3.1.04,12]dodeca-1,3,8,10-tetraen-6-yl)pentyl]-1,1,1-trifluoromethanesulfonamide.",train,1,0
"Ethyl 4-hydroxy-2,5-dimethyl-3-oxofuran-2-carboxylate reacts in the presence of chlorane, oxidane, sodium(1+), hydroxide to produce 4-hydroxy-2,5-dimethylfuran-3-one.",train,0,1
"1-o-tert-butyl 2-o-methyl (2r,5r)-2-(2-cyanoethyl)-5-(4-phenylmethoxyphenyl)pyrrolidine-1,2-dicarboxylate reacts in the presence of methanol, dichloromethane, 2,2,2-trifluoroacetic acid, nickel to produce (5s)-2-(4-hydroxyphenyl)-1,9-diazaspiro[4.5]decan-10-one.",train,1,0
"2-[1-[(2-methylpropan-2-yl)oxycarbonyl]piperidin-4-yl]acetic acid and 2-amino-5-bromobenzenethiol react together in the presence of methanol, phosphoric acid, thiolane 1,1-dioxide to produce 6-bromo-2-(piperidin-4-ylmethyl)-1,3-benzothiazole.",train,0,1
"Tert-butyl n-[[3-(2,2,2-trichloroacetyl)imidazo[1,2-a]pyridin-5-yl]methyl]-n-[4-(trifluoromethylsulfonylamino)butyl]carbamate reacts in the presence of iodo(trimethyl)silane, chloroform, hydrogen carbonate, sodium(1+) to produce 1,1,1-trifluoro-n-[4-(5-oxo-2,6,12-triazatricyclo[6.3.1.04,12]dodeca-1,3,8,10-tetraen-6-yl)butyl]methanesulfonamide.",train,1,0
"4-(4-fluorophenyl)-4-hydroxycyclohexan-1-one reacts in the presence of 2,2,2-trifluoroacetic acid, hydrogen carbonate, sodium(1+) to produce 4-(4-fluorophenyl)cyclohex-3-en-1-one.",train,0,1
"Tert-butyl n-[(3r)-pyrrolidin-3-yl]carbamate and 2-[[3-(5-bromo-6-fluoropyridin-2-yl)-5-pyridin-3-ylpyrazolo[3,4-c]pyridin-1-yl]methoxy]ethyl-trimethylsilane react together to produce (3r)-1-[3-bromo-6-(5-pyridin-3-yl-1h-pyrazolo[3,4-c]pyridin-3-yl)pyridin-2-yl]pyrrolidin-3-amine.",train,1,0
"Tert-butyl (3s,4r)-3-[bis(4-methoxyphenyl)-phenylmethoxy]-4-(phenylmethoxycarbonylamino)pyrrolidine-1-carboxylate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce benzyl n-[(3r,4s)-4-hydroxypyrrolidin-3-yl]carbamate.",train,0,1
"Anisole and tert-butyl 4-[[2-cyclopropyl-1-(2,4-dimethyl-1,3-thiazol-5-yl)ethyl]amino]piperidine-1-carboxylate react together in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce n-(cyclopropylmethyl)-n-[(2,4-dimethyl-1,3-thiazol-5-yl)methyl]piperidin-4-amine.",train,0,1
"Tert-butyl 4-(3-fluoro-5-methylsulfonylphenyl)-4-hydroxypiperidine-1-carboxylate reacts in the presence of sodium(1+), hydroxide to produce 4-(3-fluoro-5-methylsulfonylphenyl)-1,2,3,6-tetrahydropyridine.",train,0,1
"Tert-butyl 9,9-difluoro-10-hydroxy-10-(2-methoxyphenyl)-2,4,5,8-tetrahydro-1h-cyclopenta[i][3]benzazepine-3-carboxylate reacts in the presence of triethylsilane, dichloromethane, 2,2,2-trifluoroacetic acid to produce 9,9-difluoro-10-(2-methoxyphenyl)-2,3,4,5,8,10-hexahydro-1h-cyclopenta[i][3]benzazepine.",train,1,0
"3-chloroaniline and 3-chloroaniline react together in the presence of ethoxyethane, chlorane, oxidane, 1,3-oxazolidin-2-one, carbondioxide to produce n'-(3-chlorophenyl)ethane-1,2-diamine.",train,0,1
"Ethanol and 5-bromo-2-ethoxycarbonyl-3,4-dihydro-1h-isoquinoline-1-carboxylic acid react together in the presence of 1,4-dioxane, thionyl dichloride, sodium(1+), hydroxide to produce methyl 5-bromo-1,2,3,4-tetrahydroisoquinoline-1-carboxylate.",train,0,1
"Tert-butyl n-[[3-(hydroxymethyl)imidazo[1,2-a]pyridin-5-yl]methyl]-n-[3-(trifluoromethylsulfonylamino)propyl]carbamate reacts in the presence of iodo(trimethyl)silane, chloroform, hydrogen carbonate, sodium(1+) to produce 1,1,1-trifluoro-n-[3-(2,6,12-triazatricyclo[6.3.1.04,12]dodeca-1,3,8,10-tetraen-6-yl)propyl]methanesulfonamide.",train,1,0
"2-[[(2s)-4,4-diethoxy-1-[(1s)-1-phenylethyl]piperidin-2-yl]methyl]isoindole-1,3-dione reacts in the presence of oxidane, 2,2,2-trifluoroacetic acid, carbonate, sodium(1+) to produce 2-[[(2s)-4-oxo-1-[(1s)-1-phenylethyl]piperidin-2-yl]methyl]isoindole-1,3-dione.",train,0,1
"6-fluoro-1-(4-hydroxyphenyl)-3-phenylmethoxy-7-pyrrolidin-1-ylquinazoline-2,4-dione reacts in the presence of 2,2,2-trifluoroacetic acid to produce 6-fluoro-3-hydroxy-1-(4-hydroxyphenyl)-7-pyrrolidin-1-ylquinazoline-2,4-dione.",train,0,1
"Tert-butyl n-[10-cyano-3-[(4-methoxy-3,5-dimethylpyridin-2-yl)methyl]-9-thia-2,3,5,7-tetrazatricyclo[6.3.1.04,12]dodeca-1,4(12),5,7-tetraen-6-yl]-n-[(2-methylpropan-2-yl)oxycarbonyl]carbamate reacts in the presence of [2-[6-[bis[(2-methylpropan-2-yl)oxycarbonyl]amino]-4-chloro-1-[(4-methoxy-3,5-dimethylpyridin-2-yl)methyl]pyrazolo[3,4-d]pyrimidin-3-yl]-1-cyanoethyl] 4-methylbenzenesulfonate, dichloromethane, 2,2,2-trifluoroacetic acid to produce 6-amino-3-[(4-methoxy-3,5-dimethylpyridin-2-yl)methyl]-9-thia-2,3,5,7-tetrazatricyclo[6.3.1.04,12]dodeca-1,4(12),5,7-tetraene-10-carbonitrile.",train,0,1
"Ethyl n-[3-[2-(methylamino)-1,3-thiazol-4-yl]phenyl]carbamate reacts in the presence of bromane, chlorane, sodium(1+), hydroxide to produce 4-(3-aminophenyl)-n-methyl-1,3-thiazol-2-amine.",train,0,1
"Tert-butyl n-[(3r)-piperidin-3-yl]carbamate and 2-[[3-(2-chloropyrimidin-4-yl)-5-pyridin-3-ylpyrazolo[3,4-c]pyridin-1-yl]methoxy]ethyl-trimethylsilane react together to produce (3r)-1-[4-(5-pyridin-3-yl-1h-pyrazolo[3,4-c]pyridin-3-yl)pyrimidin-2-yl]piperidin-3-amine.",train,1,0
"3-methyl-n-[(3r)-2-oxo-1,3,4,5-tetrahydro-1-benzazepin-3-yl]-3-[[(2r)-2-phenylmethoxypropyl]amino]butanamide reacts in the presence of dichloromethane, oxidane, 2,2,2-trifluoroacetic acid, carbonate, potassium(1+) to produce 3-methyl-n-[(3r)-2-oxo-1,3,4,5-tetrahydro-1-benzazepin-3-yl]-3-[[(2r)-2-phenylmethoxypropyl]amino]butanamide.",train,0,1
"Methyl 3-(3,5-dimethoxyphenyl)-2-(4-methoxyphenyl)-3-oxopropanoate reacts in the presence of 2-methoxy-2-methylpropane, boric acid to produce 1-(3,5-dimethoxyphenyl)-2-(4-methoxyphenyl)ethanone.",train,1,0
"Tert-butyl n-[[3-(2,2,2-trichloroacetyl)imidazo[1,2-a]pyridin-5-yl]methyl]-n-[4-[(2,2,2-trifluoroacetyl)amino]butyl]carbamate reacts in the presence of ethanol, chlorane to produce 2,2,2-trifluoro-n-[4-(5-oxo-2,6,12-triazatricyclo[6.3.1.04,12]dodeca-1,3,8,10-tetraen-6-yl)butyl]acetamide.",train,0,1
"Tert-butyl n-[3-(2,4-dihydroxy-5-propan-2-ylphenyl)-5-(ethylcarbamoyl)triazol-4-yl]-n-(4-morpholin-4-ylphenyl)carbamate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 1-(2,4-dihydroxy-5-propan-2-ylphenyl)-n-ethyl-5-(4-morpholin-4-ylanilino)triazole-4-carboxamide.",train,1,0
"Ethyl n-(1-methylisoquinolin-6-yl)carbamate reacts in the presence of ethanol, chloride, azanium, sodium(1+), hydroxide to produce 1-methylisoquinolin-6-amine.",train,0,1
"Trimethyl-[2-[[3-(1-methylpyrazol-3-yl)-5-pyridin-3-ylpyrazolo[3,4-c]pyridin-1-yl]methoxy]ethyl]silane reacts in the presence of 1,4-dioxane, chlorane to produce 3-(1-methylpyrazol-3-yl)-5-pyridin-3-yl-1h-pyrazolo[3,4-c]pyridine.",train,0,1
"Tert-butyl 4-[(2,4-dichloro-1,3-thiazol-5-yl)methyl-(2-hydroxy-2-methylpropyl)amino]piperidine-1-carboxylate reacts in the presence of anisole, dichloromethane, 2,2,2-trifluoroacetic acid to produce 1-[(2,4-dichloro-1,3-thiazol-5-yl)methyl-piperidin-4-ylamino]-2-methylpropan-2-ol.",train,0,1
"Tert-butyl n-(2-chloro-3-methylfuro[2,3-c]pyridin-7-yl)-n-[(2-methylpropan-2-yl)oxycarbonyl]carbamate reacts in the presence of 1,4-dioxane, chlorane to produce 2-chloro-3-methylfuro[2,3-c]pyridin-7-amine.",train,1,0
