reaction,split,not_high_yielding,high_yielding
"Tert-butyl n-[2,2-dimethyl-5-(5-octyl-1-benzofuran-2-yl)-1,3-dioxan-5-yl]carbamate and tert-butyl n-[5-[5-[5-(3-chloro-4-propoxyphenyl)-1,2,4-oxadiazol-3-yl]-1-benzofuran-2-yl]-2,2-dimethyl-1,3-dioxan-5-yl]carbamate react together to produce 2-amino-2-(5-octyl-1-benzofuran-2-yl)propane-1,3-diol.",train,1,0
4-oct-1-ynylbenzaldehyde and 2-(3-chlorophenyl)ethanamine react together to produce 2-(3-chlorophenyl)-n-[(4-oct-1-ynylphenyl)methyl]ethanamine.,train,1,0
"1-[3-(quinolin-6-ylmethyl)triazolo[4,5-b]pyrazin-5-yl]ethanone and o-benzylhydroxylamine react together to produce (z)-n-phenylmethoxy-1-[3-(quinolin-6-ylmethyl)triazolo[4,5-b]pyrazin-5-yl]ethanimine.",train,1,0
Ethoxyethane and benzyl 2-[2-(4-fluorophenyl)acetyl]-4-oxopyrazolidine-1-carboxylate react together in the presence of oxolane to produce benzyl 2-[2-(4-fluorophenyl)acetyl]-4-hydroxypyrazolidine-1-carboxylate.,train,0,1
"Styrene and trichlorosilane react together in the presence of toluene, platinum to produce trichloro(2-phenylethyl)silane.",train,1,0
Acetyl chloride and 4-[imidazol-1-yl(phenyl)methyl]-2-nitroaniline react together in the presence of acetic acid to produce n-[4-[imidazol-1-yl(phenyl)methyl]-2-nitrophenyl]acetamide.,train,0,1
"5-nitro-3-(trifluoromethyl)pyridine-2-carbonitrile reacts in the presence of acetic acid, iron to produce 5-amino-3-(trifluoromethyl)pyridine-2-carbonitrile.",train,0,1
"3-fluorobenzenesulfonyl chloride and 4-bromo-3-methyl-1,2-oxazol-5-amine react together to produce n-(4-bromo-3-methyl-1,2-oxazol-5-yl)-3-fluorobenzenesulfonamide.",train,0,1
"2,7-dimethylocta-1,3,7-triene and phosphoric acid react together in the presence of propan-2-ol to produce 2,7-dimethylocta-1,4,6-triene.",train,0,1
2-(chloromethyl)pyridine and 2-hydroxy-n-[(2r)-2-[4-(4-hydroxy-3-methylanilino)quinazolin-5-yl]oxypropyl]acetamide react together to produce 2-hydroxy-n-[(2r)-2-[4-[3-methyl-4-(pyridin-2-ylmethoxy)anilino]quinazolin-5-yl]oxypropyl]acetamide.,train,1,0
"3-bromo-4-nitro-1-oxidopyridin-1-ium and (2,4-dichlorophenyl)methanol react together to produce 3-[(2,4-dichlorophenyl)methoxy]-4-nitropyridine.",train,1,0
"5-bromo-2-hydroxybenzoic acid and 3,5-dimethoxyaniline react together to produce 5-bromo-n-(3,5-dimethoxyphenyl)-2-hydroxybenzamide.",train,1,0
"N,n-dimethyl-8-phenyl-1,4-dioxaspiro[4.5]decan-8-amine reacts in the presence of chlorane to produce 4-(dimethylamino)-4-phenylcyclohexan-1-one.",train,1,0
"Tert-butyl (e,2s,3s)-3-[[(2s)-3-(4-butoxyphenyl)-1-methoxy-1-oxopropan-2-yl]carbamoyl]-12,12-difluoro-2-hydroxy-2-(2-methoxyethyl)nonadec-4-enoate and 2,2,2-trifluoroacetic acid react together in the presence of dichloromethane to produce (e,2s,3s)-3-[[(2s)-3-(4-butoxyphenyl)-1-methoxy-1-oxopropan-2-yl]carbamoyl]-12,12-difluoro-2-hydroxy-2-(2-methoxyethyl)nonadec-4-enoic acid.",train,1,0
"5-oct-1-ynyl-2-trityl-1,3-dihydroisoindole and tert-butyl n-[2,2-dimethyl-5-[(6-oct-1-ynyl-3,4-dihydro-2h-quinolin-1-yl)methyl]-1,3-dioxan-5-yl]carbamate react together to produce tert-butyl n-[2,2-dimethyl-5-[(6-octyl-3,4-dihydro-2h-quinolin-1-yl)methyl]-1,3-dioxan-5-yl]carbamate.",train,0,1
"Ethyl 2-(2-amino-1,3-thiazol-4-yl)-3-(2,4,6-trimethylphenyl)prop-2-enoate reacts in the presence of 1,4-dioxane, oxidane, sodium(1+), hydroxide to produce 2-(2-amino-1,3-thiazol-4-yl)-3-(2,4,6-trimethylphenyl)prop-2-enoic acid.",train,0,1
Ethyl 3-(4-hydroxy-2-propan-2-yloxyphenyl)propanoate and [4-[(2e)-2-methoxyimino-2-phenylethoxy]phenyl]methanol react together to produce 3-[4-[[4-[(2e)-2-methoxyimino-2-phenylethoxy]phenyl]methoxy]-2-propan-2-yloxyphenyl]propanoic acid.,train,1,0
"Phenylboronic acid and n-[6-bromo-4,7-dimethyl-3-(4-propan-2-ylphenyl)-2,3-dihydro-1-benzofuran-5-yl]-3,3-dimethylbutanamide react together in the presence of hexane, ethyl acetate to produce n-[4,7-dimethyl-6-phenyl-3-(4-propan-2-ylphenyl)-2,3-dihydro-1-benzofuran-5-yl]-3,3-dimethylbutanamide.",train,1,0
"(1,1-diacetyloxy-3-oxo-1lambda5,2-benziodoxol-1-yl) acetate and benzyl (3r,5s)-3-hydroxy-5-[(2-methylpropan-2-yl)oxycarbonylamino]piperidine-1-carboxylate react together in the presence of ethyl acetate, dichloromethane to produce benzyl (3s)-3-[(2-methylpropan-2-yl)oxycarbonylamino]-5-oxopiperidine-1-carboxylate.",train,0,1
"1-chloro-2-isocyanatobenzene and methyl 2-[[5-(4-aminophenyl)-1,3-oxazole-2-carbonyl]amino]-3-methylbutanoate react together to produce methyl 2-[[5-[4-[(2-chlorophenyl)carbamoylamino]phenyl]-1,3-oxazole-2-carbonyl]amino]-3-methylbutanoate.",train,0,1
Ethyl acetate and heptane react together to produce ethyl acetate.,train,0,1
"4-oxo-3-prop-2-ynylimidazo[5,1-d][1,2,3,5]tetrazine-8-carbothioamide and 2-bromo-1-thiophen-2-ylethanone react together in the presence of acetonitrile to produce 3-prop-2-ynyl-8-(4-thiophen-2-yl-1,3-thiazol-2-yl)imidazo[5,1-d][1,2,3,5]tetrazin-4-one.",train,0,1
"Methyl 3-(2-bicyclo[2.2.1]hept-5-enyl)propanoate and 4-ethylhexane-1,4-diol react together to produce (4-ethyl-4-hydroxyhexyl) 3-(2-bicyclo[2.2.1]hept-5-enyl)propanoate.",train,0,1
"5-[(4-methoxy-3-phenylmethoxyphenyl)methylidene]imidazolidine-2,4-dione and molecular hydrogen react together in the presence of methanol, nickel to produce 5-[(4-methoxy-3-phenylmethoxyphenyl)methyl]imidazolidine-2,4-dione.",train,1,0
1-(2-methoxy-6-methylphenyl)piperazine and phenyl n-(5-ethyl-2-methoxy-6-methylpyridin-3-yl)carbamate react together to produce n-(5-ethyl-2-methoxy-6-methylpyridin-3-yl)-4-(2-methoxy-6-methylphenyl)piperazine-1-carboxamide.,train,1,0
Methyl 4-methoxy-3-oxobutanoate and 2-hydrazinylpyridine-4-carbonitrile react together to produce 2-[5-(methoxymethyl)-3-oxo-1h-pyrazol-2-yl]pyridine-4-carbonitrile.,train,1,0
"2-(2-amino-4-methyl-1,3-thiazol-5-yl)ethyl nitrate and 2-[4-(2-methylpropyl)phenyl]propanoic acid react together to produce 2-[4-methyl-2-[2-[4-(2-methylpropyl)phenyl]propanoylamino]-1,3-thiazol-5-yl]ethyl nitrate.",train,1,0
4-pyrrolidin-1-ylpiperidine and 3-methyl-5-propan-2-yl-1-[3-(trifluoromethyl)phenyl]pyrazole-4-carboxylic acid react together to produce [3-methyl-5-propan-2-yl-1-[3-(trifluoromethyl)phenyl]pyrazol-4-yl]-(4-pyrrolidin-1-ylpiperidin-1-yl)methanone.,train,1,0
"2-fluorobenzonitrile and benzene-1,2-diol react together in the presence of n,n-dimethylformamide to produce 2-[2-(2-cyanophenoxy)phenoxy]benzonitrile.",train,0,1
"1-chloro-2-isocyanatobenzene and methyl 3-methyl-2-[[5-(4-nitrophenyl)-1,3-thiazole-2-carbonyl]amino]butanoate react together to produce methyl 2-[[5-[4-[(2-chlorophenyl)carbamoylamino]phenyl]-1,3-thiazole-2-carbonyl]amino]-3-methylbutanoate.",train,0,1
"Tert-butyl n-[4-[[3-[4-methyl-5-(pyridin-3-ylmethylcarbamoyl)thiophen-2-yl]-2-oxoimidazolidin-1-yl]methyl]phenyl]carbamate and 2,2,2-trifluoroacetic acid react together in the presence of dichloromethane to produce 5-[3-[(4-aminophenyl)methyl]-2-oxoimidazolidin-1-yl]-3-methyl-n-(pyridin-3-ylmethyl)thiophene-2-carboxamide.",train,1,0
"[4-(trifluoromethyl)phenyl]boronic acid and n-(4-bromo-5,6,7,8-tetrahydroisoquinolin-8-yl)propanamide react together to produce n-[4-[4-(trifluoromethyl)phenyl]-5,6,7,8-tetrahydroisoquinolin-8-yl]propanamide.",train,0,1
"1,3-dichloropropan-2-one and 4-methoxybenzamide react together to produce 4-(chloromethyl)-2-(4-methoxyphenyl)-1,3-oxazole.",train,0,1
"2,4-dichlorobenzoyl chloride and tert-butyl 2-[(3-bromothiophen-2-yl)methylamino]-3-phenylpropanoate react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, dichloromethane to produce tert-butyl 2-[(3-bromothiophen-2-yl)methyl-(2,4-dichlorobenzoyl)amino]-3-phenylpropanoate.",train,0,1
"N-tert-butyl-3-[4-[4-(3,4-dichlorophenyl)-6-methylpyrimidin-2-yl]pyridin-2-yl]benzenesulfonamide and 2,2,2-trifluoroacetic acid react together in the presence of dichloromethane to produce 3-[4-[4-(3,4-dichlorophenyl)-6-methylpyrimidin-2-yl]pyridin-2-yl]benzenesulfonamide.",train,1,0
3-methoxyphenol and ethyl 2-cyano-3-(3-methoxyphenyl)prop-2-enoate react together to produce 7-methoxy-4-(3-methoxyphenyl)-2-oxochromene-3-carbonitrile.,train,1,0
"5-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]pyridine-3-carboxylic acid and 2-(2-phenyl-1,3-oxazol-4-yl)ethanamine react together to produce n-[2-(2-phenyl-1,3-oxazol-4-yl)ethyl]-5-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]pyridine-3-carboxamide.",train,1,0
"(4-methylpiperazin-1-yl)-[4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl]methanone and 1-[(2,5-dichlorophenyl)methyl]-7-iodo-3,4-dihydro-2h-pyrido[2,3-b]pyrazine react together to produce [4-[1-[(2,5-dichlorophenyl)methyl]-3,4-dihydro-2h-pyrido[2,3-b]pyrazin-7-yl]phenyl]-(4-methylpiperazin-1-yl)methanone.",train,1,0
"3-bromobenzenesulfonyl chloride and (2s,4s)-4-[4-fluoro-2-(trifluoromethyl)phenyl]-2-methylpiperidine react together to produce (2s,4s)-1-(3-bromophenyl)sulfonyl-4-[4-fluoro-2-(trifluoromethyl)phenyl]-2-methylpiperidine.",train,0,1
"3-methylsulfonyl-5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyridine and 1-(5-chloro-4-fluoro-2-hydroxy-3-iodophenyl)ethanone react together to produce 1-[5-chloro-4-fluoro-2-hydroxy-3-(5-methylsulfonylpyridin-3-yl)phenyl]ethanone.",train,0,1
"2,2,2-trifluoroethyl 2-chloro-6-(2,2,2-trifluoroethoxy)pyridine-3-carboxylate and 1-methylpiperazine react together to produce 2,2,2-trifluoroethyl 2-(4-methylpiperazin-1-yl)-6-(2,2,2-trifluoroethoxy)pyridine-3-carboxylate.",train,0,1
Ethyl 2-cyano-3-(methylamino)-3-methylsulfanylprop-2-enoate and [4-[(4-fluorophenyl)methyl]morpholin-2-yl]methanamine react together to produce ethyl 2-cyano-3-[[4-[(4-fluorophenyl)methyl]morpholin-2-yl]methylamino]-3-(methylamino)prop-2-enoate.,train,1,0
"Iodomethane and methyl 4-imidazol-1-ylbenzoate react together in the presence of oxolane, methanol to produce methyl 4-(3-methylimidazol-3-ium-1-yl)benzoate.",train,1,0
(2r)-3-methyl-2-[3-oxo-6-[4-[[3-(trifluoromethyl)phenyl]carbamoylamino]phenyl]-1h-isoindol-2-yl]butanoic acid and methyl (2s)-2-[3-oxo-6-[4-[[3-(trifluoromethyl)phenyl]carbamoylamino]phenyl]-1h-isoindol-2-yl]-2-phenylacetate react together to produce (2s)-2-[3-oxo-6-[4-[[3-(trifluoromethyl)phenyl]carbamoylamino]phenyl]-1h-isoindol-2-yl]-2-phenylacetic acid.,train,0,1
Ethyl 4-[2-hydroxy-3-(propan-2-ylamino)propoxy]-3-methyl-1-benzofuran-2-carboxylate and cyclohexanamine react together in the presence of ethyl acetate to produce azane.,test,1,0
Thionyl dichloride and (5-methoxyquinolin-3-yl)methanol react together in the presence of dichloromethane to produce chlorane.,train,0,1
Methyl (2s)-2-[5-[4-[(4-chlorophenyl)carbamothioylamino]phenyl]-3-oxo-1h-isoindol-2-yl]-3-methylbutanoate and (2s)-2-[5-[4-[(2-fluorophenyl)carbamothioylamino]phenyl]-3-oxo-1h-isoindol-2-yl]-3-methylbutanoic acid react together to produce (2s)-2-[5-[4-[(3-chlorophenyl)carbamothioylamino]phenyl]-3-oxo-1h-isoindol-2-yl]-3-methylbutanoic acid.,train,0,1
[(3r)-3-methyl-4-[(2-methylpropan-2-yl)oxy]butyl] 4-methylbenzenesulfonate and 3-methyl-4-[(2-methylpropan-2-yl)oxy]butan-1-ol react together to produce 4-methylbenzenesulfonic acid.,train,0,1
"4,7-dichloro-3-(6-hydroxy-1,3-benzodioxol-5-yl)-3-(hydroxymethyl)-1-pentylindol-2-one and ethyl 2-[5-chloro-3-(6-hydroxy-2,3-dihydro-1-benzofuran-5-yl)-3-(hydroxymethyl)-2-oxoindol-1-yl]acetate react together to produce ethyl 2-(5'-chloro-2'-oxospiro[5,6-dihydro-2h-furo[3,2-f][1]benzofuran-3,3'-indole]-1'-yl)acetate.",train,0,1
Thionyl dichloride and 4-bromobenzoic acid react together to produce 4-bromobenzoyl chloride.,train,0,1
"3-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]benzoic acid and [1-(4-phenyl-1,3-thiazol-2-yl)cyclopentyl]methanamine react together to produce n-[[1-(4-phenyl-1,3-thiazol-2-yl)cyclopentyl]methyl]-3-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]benzamide.",train,1,0
"Phosphoryl trichloride and 2,3,4-trihydroxybenzamide react together in the presence of ethyl acetate to produce 2,3,4-trihydroxybenzonitrile.",train,1,0
"Tert-butyl 2-[[4-ethoxy-1,1,3-trioxo-2-[(1-phenyltetrazol-5-yl)sulfanylmethyl]-1,2-benzothiazol-7-yl]oxy]acetate and chlorane react together in the presence of propan-2-one, dichloromethane, 2,2,2-trifluoroacetic acid to produce 2-[[4-ethoxy-1,1,3-trioxo-2-[(1-phenyltetrazol-5-yl)sulfanylmethyl]-1,2-benzothiazol-7-yl]oxy]acetic acid.",train,1,0
"Zinc;carbanide and 3-bromo-4-(trifluoromethoxy)benzoic acid react together in the presence of cyclopenta-2,4-dien-1-yl(diphenyl)phosphane, cyclopenta-2,4-dien-1-yl(diphenyl)phosphane, 1,4-dioxane, toluene, dichloropalladium, iron(2+) to produce 3-methyl-4-(trifluoromethoxy)benzoic acid.",train,1,0
Phenyl n-(3-methoxyquinoxalin-2-yl)carbamate and 1-(2-ethylphenyl)piperazine react together to produce 4-(2-ethylphenyl)-n-(3-methoxyquinoxalin-2-yl)piperazine-1-carboxamide.,train,0,1
"Prop-2-enoic acid and (2s)-n'-hydroxy-4-methoxyimino-1-(4-phenylbenzoyl)pyrrolidine-2-carboximidamide react together to produce [(2s)-2-(5-ethenyl-1,2,4-oxadiazol-3-yl)-4-methoxyiminopyrrolidin-1-yl]-(4-phenylphenyl)methanone.",train,1,0
Ethyl 1-(3-formylpyridin-2-yl)-3-methylpyrazole-4-carboxylate and n-methylmethanamine react together to produce ethyl 1-[3-[(dimethylamino)methyl]pyridin-2-yl]-3-methylpyrazole-4-carboxylate.,train,0,1
"Cyclohexene and (7-chloro-2-trimethylsilylfuro[2,3-c]pyridin-5-yl)methanol react together in the presence of ethanol, palladium to produce (2-trimethylsilylfuro[2,3-c]pyridin-5-yl)methanol.",train,0,1
"Acetyl acetate and 2,3,11-trimethoxy-6,8,13,13a-tetrahydro-5h-isoquinolino[2,1-b]isoquinolin-10-ol react together in the presence of pyridine to produce (2,3,11-trimethoxy-6,8,13,13a-tetrahydro-5h-isoquinolino[2,1-b]isoquinolin-10-yl) acetate.",train,1,0
"8-ethyl-4-methyl-2-methylsulfonyl-6-phenylpyrido[2,3-d]pyrimidin-7-one and 4-(4-ethylpiperazin-1-yl)aniline react together in the presence of methylsulfinylmethane to produce 8-ethyl-2-[4-(4-ethylpiperazin-1-yl)anilino]-4-methyl-6-phenylpyrido[2,3-d]pyrimidin-7-one.",train,1,0
"Chlorane and 2-[4-(dimethylamino)-4-phenylcyclohexylidene]-n-[5-(1h-indol-3-yl)pentyl]acetamide react together in the presence of methanol, palladium to produce 2-[4-(dimethylamino)-4-phenylcyclohexyl]-n-[5-(1h-indol-3-yl)pentyl]acetamide.",train,1,0
[2-(cyclopropylmethyl)-6-(3-fluoro-4-methoxyphenyl)-3-oxopyridazin-4-yl]methyl methanesulfonate and 1-benzylpiperazine react together to produce 4-[(4-benzylpiperazin-1-yl)methyl]-2-(cyclopropylmethyl)-6-(3-fluoro-4-methoxyphenyl)pyridazin-3-one.,train,0,1
5-(furan-2-yl)-1-phenylpyrazole-3-carbaldehyde and 2-[4-(4-nitrophenyl)piperazin-1-yl]ethanamine react together to produce n-[[5-(furan-2-yl)-1-phenylpyrazol-3-yl]methyl]-2-[4-(4-nitrophenyl)piperazin-1-yl]ethanamine.,train,0,1
"Carbondioxide and methyl oxirane-2-carboxylate react together in the presence of acetonitrile, benzyl(trimethyl)azanium, bromide, bromide, chloride, zinc(2+) to produce methyl 2-oxo-1,3-dioxolane-4-carboxylate.",train,1,0
"Benzyl (2s)-1-[2-[ethoxy-(1-oxo-1,5-diphenylpentan-3-yl)phosphoryl]acetyl]pyrrolidine-2-carboxylate and bromo(trimethyl)silane react together in the presence of dichloromethane to produce (1-oxo-1,5-diphenylpentan-3-yl)-[2-oxo-2-[(2s)-2-phenylmethoxycarbonylpyrrolidin-1-yl]ethyl]phosphinic acid.",train,0,1
"12-chloro-5-methyl-2,6,7,11-tetrazatricyclo[7.4.0.03,7]trideca-1(13),2,4,9,11-pentaen-8-one and 12-chloro-2-methyl-2,6,7,11-tetrazatricyclo[7.4.0.03,7]trideca-1(13),3,5,9,11-pentaen-8-one react together to produce 2-methyl-2,6,7,11-tetrazatricyclo[7.4.0.03,7]trideca-1(9),3,5,10,12-pentaen-8-one.",train,0,1
"2-benzhydryl-6-[2-[(4-fluorophenyl)methoxy]-3-phenylphenyl]pyridine reacts in the presence of ethanol, palladium to produce 2-(6-benzhydrylpyridin-2-yl)-6-phenylphenol.",train,1,0
"(2r,3r)-2,3-dihydroxybutanedioic acid and 5-[(2r,4ar,10br)-9-ethoxy-2-hydroxy-8-methoxy-1,2,3,4,4a,10b-hexahydrophenanthridin-6-yl]-1-methylpyridin-2-one react together in the presence of propan-2-one, propan-2-ol to produce (2r,3r)-2,3-dihydroxybutanedioic acid.",train,0,1
"21,22-dihydroporphyrin and 5-(1h-pyrrol-2-ylmethyl)-1h-pyrrole-2-carbaldehyde react together to produce 2-(1h-pyrrol-2-ylmethyl)-1h-pyrrole.",train,1,0
"Acetyl acetate and n-[(2s)-1-[3-(3-chloro-4-cyanophenyl)pyrazol-1-yl]propan-2-yl]-5-(1-hydroxyethyl)-1,2-oxazole-3-carboxamide react together in the presence of pyridine, n,n-dimethylpyridin-4-amine to produce 1-[3-[[(2s)-1-[3-(3-chloro-4-cyanophenyl)pyrazol-1-yl]propan-2-yl]carbamoyl]-1,2-oxazol-5-yl]ethyl acetate.",train,0,1
"3-[3-[4-(trifluoromethoxy)phenoxy]azetidin-1-yl]propanoyl chloride and 2-nitro-6,7-dihydro-5h-imidazo[2,1-b][1,3]oxazin-6-amine react together to produce n-[(6s)-2-nitro-6,7-dihydro-5h-imidazo[2,1-b][1,3]oxazin-6-yl]-3-[3-[4-(trifluoromethoxy)phenoxy]azetidin-1-yl]propanamide.",train,1,0
4-iodobenzaldehyde and 2-(carboxymethylsulfonylmethylsulfonyl)acetic acid react together in the presence of acetic acid to produce 1-iodo-4-[(e)-2-[[(e)-2-(4-iodophenyl)ethenyl]sulfonylmethylsulfonyl]ethenyl]benzene.,train,0,1
"Chloromethylcyclopropane and ethyl 3,4-bis(4-methoxyphenyl)-6-oxo-1h-pyridazine-5-carboxylate react together to produce ethyl 2-(cyclopropylmethyl)-5,6-bis(4-methoxyphenyl)-3-oxopyridazine-4-carboxylate.",train,0,1
"Methyl 2-iodobenzoate and 2-amino-4-(trifluoromethyl)benzoic acid react together in the presence of methanol, oxidane to produce 2-(2-methoxycarbonylanilino)-4-(trifluoromethyl)benzoic acid.",train,1,0
"N-[3-hydroxy-3-(2-methoxyphenyl)-2,2,6,7-tetramethyl-1-benzofuran-5-yl]-3,3-dimethylbutanamide reacts in the presence of hexane, ethyl acetate to produce n-[3-(2-methoxyphenyl)-2,2,6,7-tetramethyl-3h-1-benzofuran-5-yl]-3,3-dimethylbutanamide.",train,0,1
"3,5-ditert-butyl-4-hydroxy-n-[(4-nitrophenyl)methyl]benzamide and 3,4,5-trihydroxy-n-[2-(4-nitrophenyl)ethyl]benzamide react together to produce n-[2-(4-aminophenyl)ethyl]-3,4,5-trihydroxybenzamide.",train,0,1
"3-(6-fluoropyridin-2-yl)-5-(1-methylpyrazol-4-yl)-1-(oxan-2-yl)pyrazolo[3,4-c]pyridine and piperidin-4-ol react together to produce 1-[6-[5-(1-methylpyrazol-4-yl)-1h-pyrazolo[3,4-c]pyridin-3-yl]pyridin-2-yl]piperidin-4-ol.",train,1,0
"1-but-2-enyl-7-chloro-2,3-dimethylpyrrolo[2,3-d]pyridazine and pyridin-3-ylmethanol react together to produce 1-but-2-enyl-2,3-dimethyl-7-(pyridin-3-ylmethoxy)pyrrolo[2,3-d]pyridazine.",train,1,0
"6-chloro-2-ethoxy-1,3-benzothiazole and chlorane react together in the presence of toluene to produce 6-chloro-3h-1,3-benzothiazol-2-one.",train,1,0
"5-oxo-6h-pyrido[3,2-c][1,5]benzodiazepine-11-carbonyl chloride and 2-[2-(diethylaminomethyl)piperidin-1-yl]ethanamine react together in the presence of acetonitrile to produce n-[2-[2-(diethylaminomethyl)piperidin-1-yl]ethyl]-5-oxo-6h-pyrido[3,2-c][1,5]benzodiazepine-11-carboxamide.",train,1,0
4-[6-(4-tert-butylcyclohexyl)oxy-5-(trifluoromethyl)naphthalen-2-yl]-4-nitrobutanoic acid and methyl 4-[6-(4-tert-butylcyclohexyl)oxynaphthalen-2-yl]-4-nitropentanoate react together to produce 4-[6-(4-tert-butylcyclohexyl)oxynaphthalen-2-yl]-4-nitropentanoic acid.,train,0,1
"Diazomethyl(trimethyl)silane and 1-(3-bromo-5-cyanophenyl)piperidine-4-carboxylic acid react together in the presence of toluene, methanol to produce methyl 1-(3-bromo-5-cyanophenyl)piperidine-4-carboxylate.",train,0,1
"N-[3-[4-(chloromethyl)phenyl]pyrazin-2-yl]-2-(trifluoromethyl)benzenesulfonamide and 3,4-dichloro-n-methylaniline react together to produce n-[3-[4-[(3,4-dichloro-n-methylanilino)methyl]phenyl]pyrazin-2-yl]-2-(trifluoromethyl)benzenesulfonamide.",train,1,0
"Bromomethylcyclopropane and 7-chloro-2,3-dimethyl-1h-pyrrolo[2,3-c]pyridine react together to produce 7-chloro-1-(cyclopropylmethyl)-2,3-dimethylpyrrolo[2,3-c]pyridine.",test,0,1
Molecular oxygen and 1-nitroadamantane react together in the presence of acetic acid to produce 3-nitroadamantan-1-ol.,train,1,0
"5-bromo-2-hydroxybenzoic acid and 4,5-bis(furan-2-yl)-1,3-oxazol-2-amine react together to produce n-[4,5-bis(furan-2-yl)-1,3-oxazol-2-yl]-5-bromo-2-hydroxybenzamide.",train,1,0
"2-phenyl-5-(trifluoromethyl)-1,3-oxazole-4-carboxylic acid and methyl (2s)-2-[5-(5-aminopyridin-2-yl)-3-oxo-1h-isoindol-2-yl]-3-methylbutanoate react together to produce methyl (2s)-3-methyl-2-[5-[5-[(5-methyl-2-phenyl-1,3-oxazole-4-carbonyl)amino]pyridin-2-yl]-3-oxo-1h-isoindol-2-yl]butanoate.",train,1,0
"Methylsulfanylmethane and 6-bromo-4-[(2-chloro-3,6-difluorophenyl)methyl]-1h-pyrazino[2,3-b]pyrazine-2,3-dione react together in the presence of oxolane to produce 3-bromo-5-[(2-chloro-3,6-difluorophenyl)methyl]-7,8-dihydro-6h-pyrazino[2,3-b]pyrazine.",train,1,0
2-(bromomethyl)oxirane and methyl 4-(5-chloro-2-hydroxyphenyl)-4-oxobutanoate react together to produce methyl 4-[5-chloro-2-(oxiran-2-ylmethoxy)phenyl]-4-oxobutanoate.,train,1,0
"Methyl 4-hydroxy-2-methyl-1,1-dioxo-[1]benzothiolo[2,3-e]thiazine-3-carboxylate and 5-methyl-1,3-thiazol-2-amine react together to produce 4-hydroxy-2-methyl-n-(5-methyl-1,3-thiazol-2-yl)-1,1-dioxo-[1]benzothiolo[2,3-e]thiazine-3-carboxamide.",train,1,0
"3-(3,5-dimethoxyphenyl)prop-2-enoic acid and (2s)-6-amino-2-[2-methylpropyl-(4-nitrophenyl)sulfonylamino]hexanoic acid react together to produce (2s)-6-[3-(3,5-dimethoxyphenyl)prop-2-enoylamino]-2-[2-methylpropyl-(4-nitrophenyl)sulfonylamino]hexanoic acid.",train,1,0
"5-(chloromethyl)-2-thiophen-2-yl-1,3-benzoxazole and 3-(4-imidazol-1-ylbutyl)phenol react together to produce 5-[[3-(4-imidazol-1-ylbutyl)phenoxy]methyl]-2-thiophen-2-yl-1,3-benzoxazole.",train,0,1
"5-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]pyridine-3-carboxylic acid and 2-(1-methyl-2-phenylimidazol-4-yl)propan-1-amine react together to produce n-[2-(1-methyl-2-phenylimidazol-4-yl)propyl]-5-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]pyridine-3-carboxamide.",train,1,0
"3-methoxybenzoic acid and n-[6-(2-piperidin-1-ylethoxy)-1-[4-(propan-2-ylcarbamoyl)cyclohexyl]imidazo[4,5-c]pyridin-2-yl]-1-benzothiophene-6-carboxamide react together to produce 3-methoxy-n-[6-(2-piperidin-1-ylethoxy)-1-[4-(propan-2-ylcarbamoyl)cyclohexyl]imidazo[4,5-c]pyridin-2-yl]benzamide.",train,1,0
"Ethyl n-(7-fluoro-3-methoxyquinoxalin-2-yl)carbamate and 1-(3,4,5-trimethoxyphenyl)piperazine react together to produce n-(7-fluoro-3-methoxyquinoxalin-2-yl)-4-(3,4,5-trimethoxyphenyl)piperazine-1-carboxamide.",train,0,1
"Methyl 3-[2-(5-methylsulfonyloxypentoxy)phenyl]propanoate and 8-benzyl-7-hydroxy-2,3-dihydrochromen-4-one react together to produce methyl 3-[2-[5-[(8-benzyl-4-oxo-2,3-dihydrochromen-7-yl)oxy]pentoxy]phenyl]propanoate.",train,0,1
"2,6-dinitrobenzonitrile and 2-pyridin-2-ylethanol react together to produce 2-nitro-6-(2-pyridin-2-ylethoxy)benzonitrile.",train,0,1
"Tributyl-[2-(phenylmethoxymethyl)tetrazol-5-yl]stannane and ethyl 3-bromobenzoate react together in the presence of palladium;triphenylphosphanium, toluene, iodocopper to produce ethyl 3-[2-(phenylmethoxymethyl)tetrazol-5-yl]benzoate.",train,1,0
"Azane and ethyl 3-[(2-fluorobenzoyl)amino]-4-formyl-2,6-dimethylbenzoate react together to produce ethyl 2-(2-fluorophenyl)-6,8-dimethylquinazoline-7-carboxylate.",train,1,0
