smiles,split,high_yielding,not_high_yielding
COC(=O)[C@@H](CO)N(Cc1ccccc1)C(=O)[C@H]1COCCN1C(=O)OC(C)(C)C>C1CCCCC1.CCOC(C)=O.CO.ClCCl.O=C(O)C(F)(F)F.O=C([O-])O.[Na+]>O=C1[C@@H](CO)N(Cc2ccccc2)C(=O)[C@H]2COCCN12,train,0,1
OC12CC3CC(CC(C3)C1)C2.Sc1ccc(Br)cc1>O.O=C(O)C(F)(F)F.O=C([O-])O.[Na+]>Brc1ccc(SC23CC4CC(CC(C4)C2)C3)cc1,train,1,0
CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1ncc(C#CCO)nc1-c1nnc(-c2ccccc2)o1>C1COCCO1.CO.Cl>Nc1ncc(C#CCO)nc1-c1nnc(-c2ccccc2)o1,train,1,0
CNC(=O)Cn1c2c(c3ccccc31)CCN(C(=O)OC(C)(C)C)C2>COc1ccccc1.ClCCl.O=C(O)C(F)(F)F>CNC(=O)Cn1c2c(c3ccccc31)CCNC2,train,1,0
CC(C)(C)OC(=O)NC1CCN(c2cncc(-c3cn(C(=O)OC(C)(C)C)c4ccc([N+](=O)[O-])cc34)n2)CC1>CO.Cl>NC1CCN(c2cncc(-c3c[nH]c4ccc([N+](=O)[O-])cc34)n2)CC1,train,0,1
COC(=O)c1c[nH]c(-c2cc(N(C(=O)OC(C)(C)C)c3cccc([N+](=O)[O-])c3)ccn2)c1>Cc1ccccc1>COC(=O)c1c[nH]c(-c2cc(Nc3cccc([N+](=O)[O-])c3)ccn2)c1,train,0,1
CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1N(/N=C/c1cccc(C)n1)C(=O)OC(C)(C)C>ClCCl.O=C(O)C(F)(F)F>CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1N/N=C/c1cccc(C)n1,train,0,1
Cc1cc(/C=C/CC(C)NC(=O)OC(C)(C)C)cnc1N>COc1ccccc1.O=C(O)C(F)(F)F>CNC(C)C/C=C/c1cnc(N)c(C)c1,train,0,1
CC(=O)SCC(C)C(=O)N(CC(=O)OC(C)(C)C)C1CCCCC1>C[Si](C)(C)I.ClCCl.O.O=C([O-])O.[Na+]>CC(=O)SCC(C)C(=O)N(CC(=O)O)C1CCCCC1,train,1,0
CC(=O)c1cc(S(=O)(=O)N(C)CC(O)c2ccc(F)cc2)c(N(C)C(=O)OC(C)(C)C)s1>O=C(O)C(F)(F)F>CNc1sc(C(C)=O)cc1S(=O)(=O)N(C)CC(O)c1ccc(F)cc1,train,1,0
CC(C)(C)OC(=O)N[C@@](C)(CSCc1ccc(-c2ccc(-n3ccc4ccccc43)cc2)cc1)C(=O)[O-].O=C([O-])O>C[Si](C)(C)I.ClCCl.[Na+]>COC(=O)[C@@H](N)CSCc1ccc(-c2ccc(-n3ccc4ccccc43)cc2)cc1,train,1,0
CC(C)(C)OC(=O)NC1(c2ccc(-c3nc(Cl)c([N+](=O)[O-])cc3-c3ccccc3)cc2)CCC1.CNCC(=O)OC>CCN(CC)CC.CO.Cl>CN1CC(=O)Nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc21,train,0,1
COC(CNC(=O)[C@H](NC(=O)OCc1ccccc1)C(C)C)OC>O.O=C(O)C(F)(F)F.O=C([O-])[O-].[Na+]>CC(C)[C@@H]1C(=O)NC=CN1C(=O)OCc1ccccc1,train,1,0
CCCCOC(=O)Nc1ccc(-c2cccs2)cc1NC(=O)C(C)C>C1COCCO1.CO.Cl>CC(C)C(=O)Nc1cc(-c2cccs2)ccc1N,train,0,1
CC(C)=NOCC(C)Oc1ccc(Cl)cc1>O.O=C(O)C(F)(F)F>CC(CON)Oc1ccc(Cl)cc1,train,1,0
CC(C)(C)OC(=O)N(Cc1cccc2ncc(C(=O)C(Cl)(Cl)Cl)n12)c1ccc(CCNS(=O)(=O)C(F)(F)F)cc1>C[Si](C)(C)I.ClC(Cl)Cl.O=C([O-])O.[Na+]>O=C1c2cnc3cccc(n23)CN1c1ccc(CCNS(=O)(=O)C(F)(F)F)cc1,train,0,1
CCOC(=O)Nc1cc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1>CCO.O.[Na+].[OH-]>Nc1cc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,train,1,0
COCOc1ccccc1N1CC(C)(C)N(C(=O)OC(C)(C)C)CC1=O>CCN(CC)CC.C[Si](C)(C)I.ClCCl.O=C([O-])O.[Na+]>COCOc1ccccc1N1CC(C)(C)NCC1=O,train,1,0
COC(=O)C1(Cl)CC1C(=O)O.[F-]>O.[Na+].[Na].[OH-]>COC(=O)C1(Cl)CC1F,train,1,0
CC(C)(C)OC(=O)N(CCCCNC(=O)C(F)(F)C(F)(F)F)Cc1cccc2ncc(C(=O)C(Cl)(Cl)Cl)n12>CCO.Cl>O=C1c2cnc3cccc(n23)CN1CCCCNC(=O)C(F)(F)C(F)(F)F,train,0,1
CCOC(=O)NC(=S)Nc1nncs1>[Na+].[OH-]>NC(=S)Nc1nncs1,train,1,0
CC(C)(C)OC[C@H](CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1>O=C(O)C(F)(F)F>OC[C@H](CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,train,1,0
C[C@H]1CN(C(=O)OC(C)(C)C)c2nc3c(N)nc4ccccc4c3n21>CCO.Cl.ClC(Cl)Cl>C[C@H]1CNc2nc3c(N)nc4ccccc4c3n21,train,0,1
COC(=O)N1CCN(c2ccn(-c3cc(C)nc4c3CCN4c3ccc(OC)cc3C)n2)S1(=O)=O>CO.ClCCl.O=C([O-])O.[Na+].[OH-]>COc1ccc(N2CCc3c(-n4ccc(N5CCNS5(=O)=O)n4)cc(C)nc32)c(C)c1,train,1,0
CC(C)(C)OC(=O)N[C@@H]1CCCNC1.C[Si](C)(C)CCOCn1nc(-c2ccc(Br)c(F)n2)c2cc(-c3cccnc3)ncc21>>N[C@@H]1CCCN(c2nc(-c3n[nH]c4cnc(-c5cccnc5)cc34)ccc2Br)C1,train,0,1
CC(C)(C)OC(=O)N(CCCCCNS(=O)(=O)C(F)(F)F)Cc1cccc2ncc(C(=O)C(Cl)(Cl)Cl)n12>C[Si](C)(C)I.ClC(Cl)Cl.O=C([O-])O.[Na+]>O=C1c2cnc3cccc(n23)CN1CCCCCNS(=O)(=O)C(F)(F)F,train,0,1
CCc1nc2cccc(CN(CCCCCNS(=O)(=O)C(F)(F)F)C(=O)OC(C)(C)C)n2c1C(=O)C(Cl)(Cl)Cl>C[Si](C)(C)I.ClC(Cl)Cl.O=C([O-])O.[Na+]>CCc1nc2cccc3n2c1C(=O)N(CCCCCNS(=O)(=O)C(F)(F)F)C3,train,0,1
CCOC(=O)C1(C)OC(C)=C(O)C1=O>Cl.O.[Na+].[OH-]>CC1=C(O)C(=O)C(C)O1,train,1,0
COC(=O)[C@]1(CCC#N)CC[C@H](c2ccc(OCc3ccccc3)cc2)N1C(=O)OC(C)(C)C>CO.ClCCl.O=C(O)C(F)(F)F.[Ni]>O=C1NCCC[C@]12CCC(c1ccc(O)cc1)N2,train,0,1
CC(C)(C)OC(=O)N1CCC(CC(=O)O)CC1.Nc1ccc(Br)cc1S>CO.O=P(O)(O)O.O=S1(=O)CCCC1>Brc1ccc2nc(CC3CCNCC3)sc2c1,train,1,0
CC(C)(C)OC(=O)N(CCCCNS(=O)(=O)C(F)(F)F)Cc1cccc2ncc(C(=O)C(Cl)(Cl)Cl)n12>C[Si](C)(C)I.ClC(Cl)Cl.O=C([O-])O.[Na+]>O=C1c2cnc3cccc(n23)CN1CCCCNS(=O)(=O)C(F)(F)F,train,0,1
O=C1CCC(O)(c2ccc(F)cc2)CC1>O=C(O)C(F)(F)F.O=C([O-])O.[Na+]>O=C1CC=C(c2ccc(F)cc2)CC1,train,1,0
CC(C)(C)OC(=O)N[C@@H]1CCNC1.C[Si](C)(C)CCOCn1nc(-c2ccc(Br)c(F)n2)c2cc(-c3cccnc3)ncc21>>N[C@@H]1CCN(c2nc(-c3n[nH]c4cnc(-c5cccnc5)cc34)ccc2Br)C1,train,0,1
COc1ccc(C(O[C@H]2CN(C(=O)OC(C)(C)C)C[C@H]2NC(=O)OCc2ccccc2)(c2ccccc2)c2ccc(OC)cc2)cc1>ClCCl.O=C(O)C(F)(F)F>O=C(N[C@@H]1CNC[C@@H]1O)OCc1ccccc1,train,1,0
COc1ccccc1.Cc1nc(C)c(C(CC2CC2)NC2CCN(C(=O)OC(C)(C)C)CC2)s1>ClCCl.O=C(O)C(F)(F)F>Cc1nc(C)c(CN(CC2CC2)C2CCNCC2)s1,train,1,0
CC(C)(C)OC(=O)N1CCC(O)(c2cc(F)cc(S(C)(=O)=O)c2)CC1>[Na+].[OH-]>CS(=O)(=O)c1cc(F)cc(C2=CCNCC2)c1,train,1,0
COc1ccccc1C1(O)c2c(ccc3c2CCN(C(=O)OC(C)(C)C)CC3)CC1(F)F>CC[SiH](CC)CC.ClCCl.O=C(O)C(F)(F)F>COc1ccccc1C1c2c(ccc3c2CCNCC3)CC1(F)F,train,0,1
Nc1cccc(Cl)c1.Nc1cccc(Cl)c1>CCOCC.Cl.O.O=C1NCCO1.O=C=O>NCCNc1cccc(Cl)c1,train,1,0
CCO.CCOC(=O)N1CCc2c(Br)cccc2C1C(=O)O>C1COCCO1.O=S(Cl)Cl.[Na+].[OH-]>COC(=O)C1NCCc2c(Br)cccc21,train,1,0
CC(C)(C)OC(=O)N(CCCNS(=O)(=O)C(F)(F)F)Cc1cccc2ncc(CO)n12>C[Si](C)(C)I.ClC(Cl)Cl.O=C([O-])O.[Na+]>O=S(=O)(NCCCN1Cc2cccc3ncc(n23)C1)C(F)(F)F,train,0,1
CCOC1(OCC)CCN([C@@H](C)c2ccccc2)[C@H](CN2C(=O)c3ccccc3C2=O)C1>O.O=C(O)C(F)(F)F.O=C([O-])[O-].[Na+]>C[C@@H](c1ccccc1)N1CCC(=O)C[C@H]1CN1C(=O)c2ccccc2C1=O,train,1,0
O=c1c2cc(F)c(N3CCCC3)cc2n(-c2ccc(O)cc2)c(=O)n1OCc1ccccc1>O=C(O)C(F)(F)F>O=c1c2cc(F)c(N3CCCC3)cc2n(-c2ccc(O)cc2)c(=O)n1O,train,1,0
COc1c(C)cnc(Cn2nc3c4c(nc(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nc42)SC(C#N)C3)c1C>COc1c(C)cnc(Cn2nc(CC(C#N)OS(=O)(=O)c3ccc(C)cc3)c3c(Cl)nc(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nc32)c1C.ClCCl.O=C(O)C(F)(F)F>COc1c(C)cnc(Cn2nc3c4c(nc(N)nc42)SC(C#N)C3)c1C,train,1,0
CCOC(=O)Nc1cccc(-c2csc(NC)n2)c1>Br.Cl.[Na+].[OH-]>CNc1nc(-c2cccc(N)c2)cs1,train,1,0
CC(C)(C)OC(=O)N[C@@H]1CCCNC1.C[Si](C)(C)CCOCn1nc(-c2ccnc(Cl)n2)c2cc(-c3cccnc3)ncc21>>N[C@@H]1CCCN(c2nccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)C1,train,0,1
C[C@H](CNC(C)(C)CC(=O)N[C@@H]1CCc2ccccc2NC1=O)OCc1ccccc1>ClCCl.O.O=C(O)C(F)(F)F.O=C([O-])[O-].[K+]>C[C@H](CNC(C)(C)CC(=O)N[C@@H]1CCc2ccccc2NC1=O)OCc1ccccc1,train,1,0
COC(=O)C(C(=O)c1cc(OC)cc(OC)c1)c1ccc(OC)cc1>COC(C)(C)C.OB(O)O>COc1ccc(CC(=O)c2cc(OC)cc(OC)c2)cc1,train,0,1
CC(C)(C)OC(=O)N(CCCCNC(=O)C(F)(F)F)Cc1cccc2ncc(C(=O)C(Cl)(Cl)Cl)n12>CCO.Cl>O=C1c2cnc3cccc(n23)CN1CCCCNC(=O)C(F)(F)F,train,1,0
CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1N(C(=O)OC(C)(C)C)c1ccc(N2CCOCC2)cc1>ClCCl.O=C(O)C(F)(F)F>CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1Nc1ccc(N2CCOCC2)cc1,train,0,1
CCOC(=O)Nc1ccc2c(C)nccc2c1>CCO.[Cl-].[NH4+].[Na+].[OH-]>Cc1nccc2cc(N)ccc12,train,1,0
Cn1ccc(-c2nn(COCC[Si](C)(C)C)c3cnc(-c4cccnc4)cc23)n1>C1COCCO1.Cl>Cn1ccc(-c2n[nH]c3cnc(-c4cccnc4)cc23)n1,train,1,0
CC(C)(O)CN(Cc1sc(Cl)nc1Cl)C1CCN(C(=O)OC(C)(C)C)CC1>COc1ccccc1.ClCCl.O=C(O)C(F)(F)F>CC(C)(O)CN(Cc1sc(Cl)nc1Cl)C1CCNCC1,train,1,0
Cc1c(Cl)oc2c(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nccc12>C1COCCO1.Cl>Cc1c(Cl)oc2c(N)nccc12,train,0,1
CC(=O)c1cc(NC(=O)OC(C)(C)C)ccn1.C[C@H]1CN[C@H](C)CN1c1ccc(C#N)c(C(F)(F)F)c1>ClC(Cl)Cl.O.O=C(Cl)Oc1ccccc1.O=C(O)C(F)(F)F.c1ccncc1>CC(=O)c1cc(NC(=O)N2C[C@H](C)N(c3ccc(C#N)c(C(F)(F)F)c3)C[C@H]2C)ccn1,train,0,1
COC(=O)Nc1nc2c(OC)ccc(N)c2s1>C1COCCO1.OCCO.[Na+].[OH-]>COc1ccc(N)c2sc(N)nc12,train,1,0
CC(C)(C)OC(=O)N1CCNC(=O)C1.C[Si](C)(C)CCOCn1nc(-c2cccc(Br)n2)c2cc(-c3cccnc3)ncc21>>O=C1CNCCN1c1cccc(-c2n[nH]c3cnc(-c4cccnc4)cc23)n1,train,0,1
COC(=O)C(C(=O)OC)c1ccc(C=C2CCN(C(=O)OC(C)(C)C)CC2)cc1[N+](=O)[O-]>CCO.Cl.[Sn]>O=C1Cc2ccc(C=C3CCNCC3)cc2N1,train,1,0
C[Si](C)(C)CCOCn1nc(-c2cccc(N3CCC[C@@H](O)C3)n2)c2cc(-c3cccnc3)ncc21>C1COCCO1.Cl>O[C@@H]1CCCN(c2cccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)C1,train,0,1
CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1ncc(Br)nc1-c1nnc(-c2ccccc2)o1.CCS(=O)(=O)N1CC2CNCC2C1>CCN(CC)CC.CCOC(C)=O.CN(C)C=O.ClCCl.O=C(O)C(F)(F)F>CCS(=O)(=O)N1CC2CN(c3cnc(N)c(-c4nnc(-c5ccccc5)o4)n3)CC2C1,train,0,1
CC(C)CN(Cc1cscn1)C1CCN(C(=O)OC(C)(C)C)CC1>COc1ccccc1.ClCCl.O=C(O)C(F)(F)F>CC(C)CN(Cc1cscn1)C1CCNCC1,train,1,0
CCC/C=C/[C@H]1CC[C@H](c2ccc(NC(=O)OCCC)cc2)CC1>O.OCCOCCO.[K+].[OH-]>CCC/C=C/[C@H]1CC[C@H](c2ccc(N)cc2)CC1,train,1,0
CNC(=O)[C@H](CC(C)C)NC(=O)C(CC(C)C)CP(=O)(CN1C(=O)C=C(c2ccccc2)C1=O)OC>ClCCl.O=C(O)C(F)(F)F>CNC(=O)[C@H](CC(C)C)NC(=O)C(CC(C)C)CP(=O)(O)CN1C(=O)C=C(c2ccccc2)C1=O,train,1,0
CC(C)(C)OC(=O)N(CCCNS(=O)(=O)C(F)(F)F)Cc1cccc2ncc(C(=O)C(Cl)(Cl)Cl)n12>CCOC(C)=O.C[Si](C)(C)I.ClC(Cl)Cl.O=C([O-])O.[Na+]>O=C1c2cnc3cccc(n23)CN1CCCNS(=O)(=O)C(F)(F)F,train,0,1
C[Si](C)(C)CCOCn1nc(-c2ccc(Br)c(F)n2)c2cc(-c3cccnc3)ncc21.OC1CCNCC1>>OC1CCN(c2nc(-c3n[nH]c4cnc(-c5cccnc5)cc34)ccc2Br)CC1,train,0,1
CC(C)(C)Oc1cc(-n2cc(F)c(F)c2)ccc1[N+](=O)[O-]>C1CCOC1.O=C(O)C(F)(F)F>O=[N+]([O-])c1ccc(-n2cc(F)c(F)c2)cc1O,train,1,0
C[Si](C)(C)CCOCn1nc(-c2ccc(Br)c(F)n2)c2cc(-c3cccnc3)ncc21.O[C@@H]1CCCNC1>Cl>O[C@@H]1CCCN(c2nc(-c3n[nH]c4cnc(-c5cccnc5)cc34)ccc2Br)C1,train,0,1
C[Si](C)(C)CCOCn1nc(-c2ccc(Br)c(F)n2)c2cc(-c3cccnc3)ncc21.O[C@H]1CCNC1>>O[C@H]1CCN(c2nc(-c3n[nH]c4cnc(-c5cccnc5)cc34)ccc2Br)C1,train,0,1
C[Si](C)(C)CCOCn1nc(-c2cccc(F)n2)c2cc(-c3cccnc3)ncc21.NCCCN>>NCCCNc1cccc(-c2n[nH]c3cnc(-c4cccnc4)cc23)n1,train,0,1
CC1CN(C(=O)OC(C)(C)C)CCC1(O)c1ccc(Cl)cc1>Cl.[Na+].[OH-]>CC1=C(c2ccc(Cl)cc2)CCN(C(=O)OC(C)(C)C)C1,train,1,0
O=c1c2cc(F)c(N3CCCC3)cc2n(C2CC2)c(=O)n1OCc1ccccc1>O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F.[B+3]>O=c1c2cc(F)c(N3CCCC3)cc2n(C2CC2)c(=O)n1O,train,0,1
C[Si](C)(C)CCOCn1nc([Sn](C)(C)C)c2cc(-c3cccnc3)ncc21.NC(=O)c1ccnc(Br)c1>>NC(=O)c1ccnc(-c2n[nH]c3cnc(-c4cccnc4)cc23)c1,train,0,1
C[Si](C)(C)CCOCn1nc(-c2cccc(F)n2)c2cc(-c3cccnc3)ncc21.NCCCCN>>NCCCCNc1cccc(-c2n[nH]c3cnc(-c4cccnc4)cc23)n1,train,0,1
C[Si](C)(C)CCOCn1nc(-c2cccc(N3CCNC(=O)C3)n2)c2cc(-c3cccnc3)ncc21>C1COCCO1.Cl>O=C1CN(c2cccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)CCN1,train,0,1
COC(=O)N1CC(C)(C)N(Cc2ccc(OC)cc2)S1(=O)=O>CO.Cl.O.[Na+].[OH-]>COc1ccc(CN2C(C)(C)CNS2(=O)=O)cc1,train,1,0
CC(C)(C)OC(=O)Nc1ncc(-c2ccc3cncnc3c2)s1.O=C(O)C(F)(F)F>CCOC(C)=O.CN(C)C=O.Cl.ClCCl.O=C([O-])[O-].[Cs+]>N[C@H](CNc1ncc(-c2ccc3cncnc3c2)s1)Cc1ccc(C(F)(F)F)cc1,train,0,1
COC(=O)Nc1nc2cc(C)[nH]c2c(=O)[nH]1>CC(=O)O.[Na+].[OH-]>Cc1cc2nc(N)[nH]c(=O)c2[nH]1,train,1,0
Cc1c(C#CC(C)(C)O)cc(Cl)cc1N(C(=O)[O-])C(C)(C)C.Cc1ccccc1>C1COCCOCCOCCOCCOCCO1.O=C([O-])[O-].[K+]>C#Cc1cc(Cl)cc(NC(=O)OC(C)(C)C)c1C,train,0,1
O=C1[C@H]2CCC=C[C@H]2C1(Cl)Cl>CC(=O)O.[Zn]>O=C1C[C@@H]2C=CCC[C@H]12,train,1,0
C=CCCCC[C@H]1CC[C@H](c2ccc(NC(=O)OCCC)cc2)CC1>O.OCCOCCO.[K+].[OH-]>C=CCCCC[C@H]1CC[C@H](c2ccc(N)cc2)CC1,train,1,0
CC(C)(C)OC(=O)N[C@H]1CCCNC1.C[Si](C)(C)CCOCn1nc(-c2ccc(Br)c(F)n2)c2cc(-c3cccnc3)ncc21>>N[C@H]1CCCN(c2nc(-c3n[nH]c4cnc(-c5cccnc5)cc34)ccc2Br)C1,train,0,1
CCOC(=O)C(C#N)CCc1ccc2c(n1)N(C(=O)OC(C)(C)C)CCN2C>CCOC(C)=O.O.OCCO.[K+].[OH-]>CN1CCNc2nc(CCCC#N)ccc21,train,0,1
COC(=O)CCN(C(=O)/C=C/c1cccc(Cl)c1)[C@H](C)CN(CCCO)C(=O)OC(C)(C)C>CO.Cl>C[C@@H]1CN(CCCO)C(=O)CCN1C(=O)/C=C/c1cccc(Cl)c1,test,0,1
CSc1ncc(-c2ccccc2Cl)c(N(C)C(=O)OC(C)(C)C)n1>CO.Cl>CNc1nc(SC)ncc1-c1ccccc1Cl,train,1,0
CCOC(=O)C(Cc1cn(C(=O)OC(C)(C)C)cn1)c1ccc2c(c1)OCO2.ClC(c1ccccc1)(c1ccccc1)c1ccccc1>CCN(CC)CC.ClCCl.O=C(O)C(F)(F)F>CCOC(=O)C(Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)c1ccc2c(c1)OCO2,train,1,0
O=C(OC(c1ccccc1)c1ccccc1)C1=CCC2C1C(=O)C2(Cl)Cl>C1CCOC1.CC(=O)O.ClCCl.[Zn]>O=C(OC(c1ccccc1)c1ccccc1)C1=CCC2CC(=O)C12,test,1,0
COC(=O)C(C1CCN(C(=O)OC(C)(C)C)CC1)C(O)c1cnccc1NC(=O)C(C)(C)C>Cl.O>O=c1[nH]c2ccncc2cc1C1CCNCC1,train,1,0
CC(C)CN(Cc1cnc2ccccc2c1)C1CCN(C(=O)OC(C)(C)C)CC1>COc1ccccc1.ClCCl.O=C(O)C(F)(F)F>CC(C)CN(Cc1cnc2ccccc2c1)C1CCNCC1,train,1,0
CC(C)(C)OCC(=O)N1CCc2c(c(-c3cccc(C#N)c3)nn2Cc2ccc(F)cc2F)C1>ClCCl.O=C(O)C(F)(F)F>N#Cc1cccc(-c2nn(Cc3ccc(F)cc3F)c3c2CN(C(=O)CO)CC3)c1,train,0,1
CCCCCc1ccc(-c2ccc(NC(=O)OCCC)cc2)nc1>O.OCCOCCO.[K+].[OH-]>CCCCCc1ccc(-c2ccc(N)cc2)nc1,train,0,1
CCn1c(=O)n(OCc2ccccc2)c(=O)c2c(F)c(F)c(N3CCCC3)c(F)c21>O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F.[B+3]>CCn1c(=O)n(O)c(=O)c2c(F)c(F)c(N3CCCC3)c(F)c21,train,1,0
CCOC(=O)N1CCCOc2ccc([N+](=O)[O-])cc21>COCCO.O.[K+].[OH-]>O=[N+]([O-])c1ccc2c(c1)NCCCO2,train,1,0
CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1nccc2cc(Cl)oc12>C1COCCO1.Cl.ClCCl>Nc1nccc2cc(Cl)oc12,train,1,0
CC(C)(C)OC(=O)NO.COc1ccc(CCl)cc1>C1CCOC1.CCOCC.Cl.[H-].[Na+]>COc1ccc(CON)cc1,train,0,1
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2NC(=O)OC(C)(C)C)c1N1CC[C@H](O)[C@H](NC(=O)OC(C)(C)C)CC1>C1COCCO1.CN(C)C=O.CO.Cl.[H-].[Na+]>Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H]2OC(=O)N[C@@H]2CC1,train,0,1
CCOC1(OCC)CCN([C@@H](C)c2ccccc2)[C@@H](CN2Cc3cccc(OC)c3C2=O)C1>O.O=C(O)C(F)(F)F.O=C([O-])[O-].[Na+]>COc1cccc2c1C(=O)N(C[C@H]1CC(=O)CCN1[C@@H](C)c1ccccc1)C2,train,1,0
O=C([O-])Nc1ccc2c(c1)C1OCCCC1C(C1CCCCC1)N2>ClCCl.O=C(O)C(F)(F)F.[Na+].[OH-]>Nc1ccc2c(c1)C1OCCCC1C(C1CCCCC1)N2,train,1,0
C=CCN(C)C1CCN2C(=O)OCc3cccc1c32>CO.[Na+].[OH-]>C=CCN(C)C1CCNc2c(CO)cccc21,train,1,0
COc1ccc(N)cc1.O=C1NCCO1>COCCOCCO.Cl.O=C=O>COc1ccc(NCCN)cc1,train,0,1
Nc1cccc(Br)c1.O=C1NCCO1>C1COCCO1.CCOCC.Cl>NCCNc1cccc(Br)c1,train,0,1
COC(=O)Nc1nc2c(OC)ccc(-c3ccnc(C)c3)c2s1>Cl.O.OCCO.[K+].[OH-]>COc1ccc(-c2ccnc(C)c2)c2sc(N)nc12,train,1,0
CC(C)(SC(c1ccccc1)(c1ccccc1)c1ccccc1)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)NCCCCC=O>CCOC(C)=O.ClCCl.O=C(O)C(F)(F)F>CC1(C)S[C@H]2CCCCN2C(=O)[C@H]1NC(=O)OCC1c2ccccc2-c2ccccc21,train,0,1
Nc1ccc(Cl)cc1.O=C1CO[C-]=N1>O=C=O>NCCNc1ccc(Cl)cc1,train,1,0
CCS(=O)(=O)c1cccc(-c2cc(N(C)C(=O)OC(C)(C)C)c(OC)c3c2c2cc(C)cnc2n3C(=O)OC(C)(C)C)c1>COc1ccccc1.ClCCl.O=C(O)C(F)(F)F>CCS(=O)(=O)c1cccc(-c2cc(NC)c(OC)c3[nH]c4ncc(C)cc4c23)c1,train,1,0
CC(C)(C)OC(=O)N(CCCCC#N)OCc1ccccc1>CCO.ClC(Cl)Cl.O=C(O)C(F)(F)F.O=S(=O)([O-])[O-].[Ca+2]>N#CCCCCNOCc1ccccc1,train,1,0
CCOC(=O)Nc1cc(OC2CCCC2)c(Cl)cc1F>CCO.[Na+].[OH-]>Nc1cc(OC2CCCC2)c(Cl)cc1F,train,1,0
O=CCCCCNC(=O)[C@H](CCS)NC(=O)OCc1ccccc1>ClCCl.O=C(O)C(F)(F)F>O=C(N[C@H]1CCS[C@H]2CCCCN2C1=O)OCc1ccccc1,train,1,0
C1CN1.Nc1ccccc1>>NCCNc1ccccc1,train,0,1
COC(=O)Nc1cc(OC2CCCC2)c(Cl)cc1F>CCO.O.[K+].[OH-]>Nc1cc(OC2CCCC2)c(Cl)cc1F,train,1,0
COC(=O)Nc1nc2c(OC)ccc(N)c2o1>C1COCCO1.OCCO.[Na+].[OH-]>COc1ccc(N)c2oc(N)nc12,train,0,1
Cc1ccc([C@H](OC(=O)N[C@H](C)c2ccccc2)C(F)(F)F)cn1>CCO.CC[O-].[Na+]>Cc1ccc([C@H](O)C(F)(F)F)cn1,train,1,0
CC1(C)CC=C(c2cc(C3(O)CCOCC3)ccc2NC(=O)c2ncc(C#N)[nH]2)CC1.COC(=O)CO>ClCCl.O=C(O)C(F)(F)F.[K+].[OH-]>CC1(C)CC=C(c2cc(C3(OCC(=O)O)CCOCC3)ccc2NC(=O)c2ncc(C#N)[nH]2)CC1,train,0,1
Cc1ccccc1-c1nc(NC(=O)Nc2cccc(C(=O)OCc3ccccc3)c2)c(CCC23CC4CC(CC(C4)C2)C3)n1C(=O)OC(C)(C)C>O=C(O)C(F)(F)F>Cc1ccccc1-c1nc(NC(=O)Nc2cccc(C(=O)OCc3ccccc3)c2)c(CCC23CC4CC(CC(C4)C2)C3)[nH]1,train,1,0
CCOC(=O)/C=C/c1cnc(N(C(=O)OC(C)(C)C)[C@@H]2CCN(Cc3ccccc3)C2)cn1>CCOC(C)=O.COc1ccccc1.ClCCl.O.O=C(O)C(F)(F)F.O=C([O-])O.[Na+]>CCOC(=O)/C=C/c1cnc(N[C@@H]2CCN(Cc3ccccc3)C2)cn1,train,1,0
CCCCN1NN=NN1c1ccc2[nH]c(-c3cc(C)cc(C)c3)c(CCN(Cc3ccccc3)C(=O)OC(C)(C)C)c2c1>COc1ccccc1.O=C(O)C(F)(F)F>CCCCN1NN=NN1c1ccc2[nH]c(-c3cc(C)cc(C)c3)c(CCNCc3ccccc3)c2c1,train,1,0
